PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,methods_used,methods_name
38653452,Exploring the Limits of Artificial Intelligence for Referencing Scientific Articles,"Graf EM, McKinney JA, Dye AB, Lin L, Sanchez-Ramos L.",Am J Perinatol. 2024 Nov;41(15):2072-2081. doi: 10.1055/s-0044-1786033. Epub 2024 Apr 23.,Graf EM,Am J Perinatol,2024,2024/04/23,,,10.1055/s-0044-1786033,"OBJECTIVE: âTo evaluate the reliability of three artificial intelligence (AI) chatbots (ChatGPT, Google Bard, and Chatsonic) in generating accurate references from existing obstetric literature.
STUDY DESIGN: âBetween mid-March and late April 2023, ChatGPT, Google Bard, and Chatsonic were prompted to provide references for specific obstetrical randomized controlled trials (RCTs) published in 2020. RCTs were considered for inclusion if they were mentioned in a previous article that primarily evaluated RCTs published by the top medical and obstetrics and gynecology journals with the highest impact factors in 2020 as well as RCTs published in a new journal focused on publishing obstetric RCTs. The selection of the three AI models was based on their popularity, performance in natural language processing, and public availability. Data collection involved prompting the AI chatbots to provide references according to a standardized protocol. The primary evaluation metric was the accuracy of each AI model in correctly citing references, including authors, publication title, journal name, and digital object identifier (DOI). Statistical analysis was performed using a permutation test to compare the performance of the AI models.
RESULTS: âAmong the 44 RCTs analyzed, Google Bard demonstrated the highest accuracy, correctly citing 13.6% of the requested RCTs, whereas ChatGPT and Chatsonic exhibited lower accuracy rates of 2.4 and 0%, respectively. Google Bard often substantially outperformed Chatsonic and ChatGPT in correctly citing the studied reference components. The majority of references from all AI models studied were noted to provide DOIs for unrelated studies or DOIs that do not exist.
CONCLUSION: âTo ensure the reliability of scientific information being disseminated, authors must exercise caution when utilizing AI for scientific writing and literature search. However, despite their limitations, collaborative partnerships between AI systems and researchers have the potential to drive synergistic advancements, leading to improved patient care and outcomes.
KEY POINTS: Â· AI chatbots often cite scientific articles incorrectly.. Â· AI chatbots can create false references.. Â· Responsible AI use in research is vital..",both,"['language processing', 'natural language processing', 'language processing', 'natural language processing']"
37995049,Patient-Reported Reasons for Antihypertensive Medication Change: A Quantitative Study Using Social Media,"Micale C, Golder S, O'Connor K, Weissenbacher D, Gross R, Hennessy S, Gonzalez-Hernandez G.",Drug Saf. 2024 Jan;47(1):81-91. doi: 10.1007/s40264-023-01366-5. Epub 2023 Nov 23.,Micale C,Drug Saf,2024,2023/11/23,,,10.1007/s40264-023-01366-5,"INTRODUCTION: Hypertension is the leading cause of heart disease in the world, and discontinuation or nonadherence of antihypertensive medication constitutes a significant global health concern. Patients with hypertension have high rates of medication nonadherence. Studies of reasons for nonadherence using traditional surveys are limited, can be expensive, and suffer from response, white-coat, and recall biases. Mining relevant posts by patients on social media is inexpensive and less impacted by the pressures and biases of formal surveys, which may provide direct insights into factors that lead to non-compliance with antihypertensive medication.
METHODS: This study examined medication ratings posted to WebMD, an online health forum that allows patients to post medication reviews. We used a previously developed natural language processing classifier to extract indications and reasons for changes in angiotensin receptor II blocker (ARB) and angiotensin-converting enzyme inhibitor (ACEI) treatments. After extraction, ratings were manually annotated and compared with data from the US Food and Drug administration (FDA) Adverse Events Reporting System (FAERS) public database.
RESULTS: From a collection of 343,459 WebMD reviews, we automatically extracted 1867 posts mentioning changes in ACEIs or ARBs, and manually reviewed the 300 most recent posts regarding ACEI treatments and the 300 most recent posts regarding ARB treatments. After excluding posts that only mentioned a dose change or were a false-positive mention, 142 posts in the ARBs dataset and 187 posts in the ACEIs dataset remained. The majority of posts (97% ARBs, 91% ACEIs) indicated experiencing an adverse event as the reason for medication change. The most common adverse events reported mapped to the Medical Dictionary for Regulatory Activities were ""musculoskeletal and connective tissue disorders"" like muscle and joint pain for ARBs, and ""respiratory, thoracic, and mediastinal disorders"" like cough and shortness of breath for ACEIs. These categories also had the largest differences in percentage points, appearing more frequently on WebMD data than FDA data (pÂ <Â 0.001).
CONCLUSION: Musculoskeletal and respiratory symptoms were the most commonly reported adverse effects in social media postings associated with drug discontinuation. Managing such symptoms is a potential target of interventions seeking to improve medication persistence.",both,"['language processing', 'natural language processing', 'language processing', 'natural language processing']"
37399062,"Automatically Identifying Self-Reports of COVID-19 Diagnosis on Twitter: An Annotated Data Set, Deep Neural Network Classifiers, and a Large-Scale Cohort","Klein AZ, Kunatharaju S, O'Connor K, Gonzalez-Hernandez G.",J Med Internet Res. 2023 Jul 3;25:e46484. doi: 10.2196/46484.,Klein AZ,J Med Internet Res,2023,2023/07/03,PMC10365612,,10.2196/46484,,both,[]
37339081,Leveraging a Natural Language Processing Model (Transformers) on Electronic Medical Record Notes to Classify Persistent Opioid Use After Surgery,"Gabriel RA, Park BH, Mehdipour S, Bongbong DN, Simpson S, Waterman RS.",Anesth Analg. 2023 Sep 1;137(3):714-716. doi: 10.1213/ANE.0000000000006579. Epub 2023 Jun 20.,Gabriel RA,Anesth Analg,2023,2023/06/20,,,10.1213/ANE.0000000000006579,,both,[]
36794142,"Breaking the mould, a first parse at natural language processing in aspergillosis diagnosis","Pates KM, Shang Z, Periselneris J, Shah A.",J Thorac Dis. 2023 Jan 31;15(1):17-21. doi: 10.21037/jtd-22-1393. Epub 2023 Jan 5.,Pates KM,J Thorac Dis,2023,2023/02/16,PMC9922601,,10.21037/jtd-22-1393,,both,"['language processing', 'natural language processing', 'language processing', 'natural language processing']"
36773326,Perceptions of the COVID-19 pandemic as demonstrated in drawings of Swedish children aged 4-6âyears,"Sarkadi A, Thell M, Jirblom K.",Acta Paediatr. 2023 Jun;112(6):1275-1283. doi: 10.1111/apa.16706. Epub 2023 Feb 22.,Sarkadi A,Acta Paediatr,2023,2023/02/11,,,10.1111/apa.16706,"AIM: To explore the perceptions of the COVID-19 pandemic, as expressed in the drawings of Swedish children aged 4-6âyears.
METHODS: We analysed 91 drawings with associated descriptions submitted to the Swedish Archive of Children's Art from April 2020 to February 2021.
RESULTS: The visual and text analysis resulted in three themes. First, illustrating the virus and embodying the danger showed that young children understood the invisible enemy, combining realistic elements of the virus particle with fantasies of the 'virus monster' that needs to be fought off. Second, life has changed for the worse describes the profound effect the pandemic had on young children's lives also in Sweden, with comparatively mild restrictions and no school closures. Third, the virus spreads across the world, affects people and infects their bodies conveys young children's understanding of the pandemic as an existential challenge affecting the whole world. Children displayed surprisingly high levels of health literacy related to COVID-19, including contagion routes and the importance of hand hygiene.
CONCLUSION: The drawings of Swedish children aged 4-6âyears demonstrated the profound, practical and emotional effects of the pandemic on their lives. Drawings also illuminated young children's level of health literacy regarding COVID-19.",both,"['text analysis', 'visual']"
36757756,Pregex: Rule-Based Detection and Extraction of Twitter Data in Pregnancy,"Klein AZ, Kunatharaju S, O'Connor K, Gonzalez-Hernandez G.",J Med Internet Res. 2023 Feb 9;25:e40569. doi: 10.2196/40569.,Klein AZ,J Med Internet Res,2023,2023/02/09,PMC9951068,,10.2196/40569,,both,[]
36388916,Editorial: Clinical applications of artificial intelligence in retinal and optic nerve disease,"Wu Z, Zangwill LM, Medeiros FA, Keenan TDL.",Front Med (Lausanne). 2022 Nov 1;9:1065603. doi: 10.3389/fmed.2022.1065603. eCollection 2022.,Wu Z,Front Med (Lausanne),2022,2022/11/17,PMC9664211,,10.3389/fmed.2022.1065603,,both,[]
36099593,Correction: Identifying Patients Who Meet Criteria for Genetic Testing of Hereditary Cancers Based on Structured and Unstructured Family Health History Data in the Electronic Health Record: Natural Language Processing Approach,"Shi J, Morgan KL, Bradshaw RL, Jung SH, Kohlmann W, Kaphingst KA, Kawamoto K, Fiol GD.",JMIR Med Inform. 2022 Sep 13;10(9):e42533. doi: 10.2196/42533.,Shi J,JMIR Med Inform,2022,2022/09/13,PMC9516360,,10.2196/42533,[This corrects the article DOI: 10.2196/37842.].,both,[]
34935233,Commentary on Lin et al.: The importance of valid reference standards in training supervised machine learning classifiers to detect alcohol misuse,"Fitzgerald ND, Barenholtz E.",Addiction. 2022 May;117(5):1494-1495. doi: 10.1111/add.15784. Epub 2022 Jan 13.,Fitzgerald ND,Addiction,2022,2021/12/22,PMC11025022,NIHMS1973471,10.1111/add.15784,,both,[]
34664389,"COVID19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms","Ostaszewski M, Niarakis A, Mazein A, Kuperstein I, Phair R, Orta-Resendiz A, Singh V, Aghamiri SS, Acencio ML, Glaab E, Ruepp A, Fobo G, Montrone C, Brauner B, Frishman G, Monraz GÃ³mez LC, Somers J, Hoch M, Kumar Gupta S, Scheel J, Borlinghaus H, Czauderna T, Schreiber F, Montagud A, Ponce de Leon M, Funahashi A, Hiki Y, Hiroi N, Yamada TG, DrÃ¤ger A, Renz A, Naveez M, Bocskei Z, Messina F, BÃ¶rnigen D, Fergusson L, Conti M, Rameil M, Nakonecnij V, Vanhoefer J, Schmiester L, Wang M, Ackerman EE, Shoemaker JE, Zucker J, Oxford K, Teuton J, Kocakaya E, Summak GY, Hanspers K, Kutmon M, Coort S, Eijssen L, Ehrhart F, Rex DAB, Slenter D, Martens M, Pham N, Haw R, Jassal B, Matthews L, Orlic-Milacic M, Senff Ribeiro A, Rothfels K, Shamovsky V, Stephan R, Sevilla C, Varusai T, Ravel JM, Fraser R, Ortseifen V, Marchesi S, Gawron P, Smula E, Heirendt L, Satagopam V, Wu G, Riutta A, Golebiewski M, Owen S, Goble C, Hu X, Overall RW, Maier D, Bauch A, Gyori BM, Bachman JA, Vega C, GrouÃ¨s V, Vazquez M, Porras P, Licata L, Iannuccelli M, Sacco F, Nesterova A, Yuryev A, de Waard A, Turei D, Luna A, Babur O, et al.",Mol Syst Biol. 2021 Oct;17(10):e10387. doi: 10.15252/msb.202110387.,Ostaszewski M,Mol Syst Biol,2021,2021/10/19,PMC8524328,,10.15252/msb.202110387,"We need to effectively combine the knowledge from surging literature with complex datasets to propose mechanistic models of SARS-CoV-2 infection, improving data interpretation and predicting key targets of intervention. Here, we describe a large-scale community effort to build an open access, interoperable and computable repository of COVID-19 molecular mechanisms. The COVID-19 Disease Map (C19DMap) is a graphical, interactive representation of disease-relevant molecular mechanisms linking many knowledge sources. Notably, it is a computational resource for graph-based analyses and disease modelling. To this end, we established a framework of tools, platforms and guidelines necessary for a multifaceted community of biocurators, domain experts, bioinformaticians and computational biologists. The diagrams of the C19DMap, curated from the literature, are integrated with relevant interaction and text mining databases. We demonstrate the application of network analysis and modelling approaches by concrete examples to highlight new testable hypotheses. This framework helps to find signatures of SARS-CoV-2 predisposition, treatment response or prioritisation of drug candidates. Such an approach may help deal with new waves of COVID-19 or similar pandemics in the long-term perspective.",both,['text mining']
34408313,African languages to get more bespoke scientific terms,Wild S.,Nature. 2021 Aug;596(7873):469-470. doi: 10.1038/d41586-021-02218-x.,Wild S,Nature,2021,2021/08/19,,,10.1038/d41586-021-02218-x,,both,[]
34260375,Correction: Quantifying Online News Media Coverage of the COVID-19 Pandemic: Text Mining Study and Resource,"Krawczyk K, Chelkowski T, Laydon DJ, Mishra S, Xifara D, Gibert B, Flaxman S, Mellan T, SchwÃ¤mmle V, RÃ¶ttger R, Hadsund JT, Bhatt S.",J Med Internet Res. 2021 Jul 14;23(7):e31544. doi: 10.2196/31544.,Krawczyk K,J Med Internet Res,2021,2021/07/14,PMC8319775,,10.2196/31544,[This corrects the article DOI: 10.2196/28253.].,both,['bert']
33475685,Natural Language Processing to Assess Frequency of Functional Status Documentation for Patients Newly Diagnosed With Colorectal Cancer,Sun L.,JAMA Oncol. 2021 Mar 1;7(3):462-463. doi: 10.1001/jamaoncol.2020.7615.,Sun L,JAMA Oncol,2021,2021/01/21,,,10.1001/jamaoncol.2020.7615,,both,[]
33475678,Natural Language Processing to Assess Frequency of Functional Status Documentation for Patients Newly Diagnosed With Colorectal Cancer-Reply,"Agaronnik ND, Lindvall C, Iezzoni LI.",JAMA Oncol. 2021 Mar 1;7(3):463. doi: 10.1001/jamaoncol.2020.7621.,Agaronnik ND,JAMA Oncol,2021,2021/01/21,,,10.1001/jamaoncol.2020.7621,,both,[]
33475677,Natural Language Processing to Assess Frequency of Functional Status Documentation for Patients Newly Diagnosed With Colorectal Cancer,"Ooi R, Ooi SZY.",JAMA Oncol. 2021 Mar 1;7(3):461-462. doi: 10.1001/jamaoncol.2020.7609.,Ooi R,JAMA Oncol,2021,2021/01/21,,,10.1001/jamaoncol.2020.7609,,both,[]
33469758,Analysis of Primary Care Provider Electronic Health Record Notes for Discussions of Prediabetes Using Natural Language Processing Methods,"Tseng E, Schwartz JL, Rouhizadeh M, Maruthur NM.",J Gen Intern Med. 2021 Jan 19. doi: 10.1007/s11606-020-06400-1. Online ahead of print.,Tseng E,J Gen Intern Med,2021,2021/01/20,,,10.1007/s11606-020-06400-1,,both,[]
32038938,Text-mining in cancer research may help identify effective treatments,"Hsiao YW, Lu TP.",Transl Lung Cancer Res. 2019 Dec;8(Suppl 4):S460-S463. doi: 10.21037/tlcr.2019.12.20.,Hsiao YW,Transl Lung Cancer Res,2019,2020/02/11,PMC6987358,,10.21037/tlcr.2019.12.20,,both,[]
31595957,Social Media as an Emerging Data Resource for Epidemiologic Research: Characteristics of Regular and Nonregular Social Media Users in Nurses' Health Study II,"Kim ES, James P, Zevon ES, Trudel-Fitzgerald C, Kubzansky LD, Grodstein F.",Am J Epidemiol. 2020 Feb 28;189(2):156-161. doi: 10.1093/aje/kwz224.,Kim ES,Am J Epidemiol,2020,2019/10/10,PMC7156136,,10.1093/aje/kwz224,"With advances in natural language processing and machine learning, researchers are leveraging social media as a low-cost, low-burden method for measuring various psychosocial factors. However, it is unclear whether information derived from social media is generalizable to broader populations, especially middle-aged and older adults. Using data on women aged 53-70 years from Nurses' Health Study II (2017-2018; nÂ =Â 49,045), we assessed differences in sociodemographic characteristics, health conditions, behaviors, and psychosocial factors between regular and nonregular users of Facebook (Facebook, Inc., Menlo Park, California). We evaluated effect sizes with phi (Ï) coefficients (categorical data) or Cohen's d (continuous data) and calculated odds ratios with 95% confidence intervals. While most comparisons between regular and nonregular users achieved statistical significance in this large sample, effect sizes were mostly ""very small"" (conventionally defined as Ï or d <0.01) (e.g., optimism score: meanregular usersÂ =Â 19 vs. meannonregular usersÂ =Â 19 (dÂ =Â -0.03); physical activity: meanregular usersÂ =Â 24 metabolic equivalent of task (MET)-hours/week vs. meannonregular usersÂ =Â 24 MET-hours/week (dÂ =Â 0.01)). Some factors had slightly larger differences for regular users versus nonregular users (e.g., depression: 28% vs. 23% (ÏÂ =Â 0.05); odds ratioÂ =Â 1.27 (95% confidence interval:Â 1.22, 1.33); obesity: 34% vs. 26% (Ï =Â 0.07); odds ratioÂ =Â 1.42 (95% confidence interval:Â 1.36, 1.48)). Results suggest that regular Facebook users were similar to nonregular users across sociodemographic and psychosocial factors, with modestly worse health regarding obesity and depressive symptoms. In future research, investigators should evaluate other demographic groups.",both,"['dl', 'language processing', 'natural language processing', 'language processing', 'natural language processing']"
